Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Argentina,ARG,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,7470,7000,4040,3650,3370,4260,5480,6510,7670,7790,9270,10710,11870,12840,12330,12570,12220,13140,12370,11130,..
Argentina,ARG,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,11310,10900,9540,10580,10860,12030,14460,16130,16970,15830,17440,18770,19150,19650,19250,19700,19860,23000,22480,22120,..
Argentina,ARG,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,275544288842.814,260811643580.081,152402040124.724,139193101197.153,129809211585.293,165719405446.532,215384912406.676,258375452843.136,307283970854.916,315501635047.992,378137209478.515,442106779404.792,495259909345.501,541952763581.473,525940080584.246,542376272989.615,532590253761.792,578841856241.486,550426447810.928,500111583144.614,..
Argentina,ARG,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,417017017009.227,406454882813.606,359568619967.105,403024962194.134,417925482279.632,467759982267.773,567943867271.649,640200578851.996,680128095938.16,640783010755.589,711419160853.369,774596879587.266,799048894124.435,829354154809.18,821363404158.217,849527597209.51,865869191296.284,1012879734310.32,1000023342290.11,993942699975.164,..
Argentina,ARG,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,17.5334874363903,15.6259653308051,10.8539052402585,14.1469621012504,17.5512703642799,18.8882641376513,18.6804872364334,20.099113202908,19.5727758777106,16.0531123592112,17.7055338062046,18.39845891735,16.5019865298875,17.3057789012596,17.2628810064651,17.0707048841583,17.6632278606203,18.2125671743459,16.0469030589825,14.5433442970726,..
Argentina,ARG,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,..,..,..,..,..,..,..,7.03899565860373,9.38030607187702,9.07241108464142,7.74853973761623,7.35909450508714,6.67493956275073,7.4858948540141,7.08818238468351,9.28226248775552,9.02244372911048,9.24742830509615,5.40298404053184,5.21279068012527,..
Argentina,ARG,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,91,89,95,97,99,98,97,94,96,96,95,95,94,94,95,89,90,89,94,94,..
Argentina,ARG,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,11.6360695451767,10.2732473690136,13.370127359396,14.7138051046861,16.8450266849578,17.3053942367662,17.4067852681036,18.2824203070644,18.341772996414,14.4961418494061,16.0371898581987,16.7569458546489,14.2886829096862,14.7167556136651,14.0013150558519,11.7805740385254,13.5667926798789,13.9693177779166,16.5551102873186,15.1879398225167,..
Argentina,ARG,Income share held by lowest 20%,SI.DST.FRST.20,3.2,2.6,2.8,3.3,3.6,3.8,3.9,4.1,4.2,4.3,4.6,4.8,5,5,5.1,..,4.9,5.1,5,4.7,..
Argentina,ARG,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,25.9908360111364,25.2434339827333,30.5577370913046,32.6450990996503,28.816922006834,28.6263140439084,29.2032796652469,27.4152361334783,26.2724599395946,25.2842047993735,25.2587762576722,25.2126976058843,24.4290570649122,24.0058814423072,24.2773944936602,23.153056135905,22.0541072112108,21.7821232191851,23.0589303199868,23.409853422143,..
Argentina,ARG,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1.03728710073175,-1.09576771833679,30.555204053903,10.4957030215496,18.3633542492033,10.3175111982406,13.7410524859152,14.9399250245835,23.1711649813124,15.3776493708921,20.915124272047,23.7034721839593,22.3148806733049,23.9487984162746,40.2829716315506,26.5799916024707,41.1193799882279,26.0063792885116,40.0121652589399,50.6225684016817,..
Argentina,ARG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.576,73.755,73.932,74.107,74.28,74.451,74.62,74.787,74.952,75.116,75.278,75.439,75.598,75.756,75.913,76.068,76.221,76.372,76.52,76.667,..
Argentina,ARG,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,18.1190431160743,17.4408510709564,35.4467669076716,34.0160118326352,34.629974908102,34.7393625713073,34.7002711144739,34.9475958389525,35.258516452524,28.36776900922,29.5023394337096,29.8719291780486,27.0990432264413,27.2460417167365,25.4864119079835,19.6703052646326,20.4045915355847,19.511405686219,24.5858646585522,25.6462536313811,..
Argentina,ARG,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.14882267666887,1.18423354187058,1.09188047859748,1.06089505704838,0.883295358833529,0.847154783885961,0.788233877461469,0.792548175031362,0.762756475390461,0.886508576686385,0.814878105497939,0.764287094036749,0.784824721019786,0.837736430159436,0.878100919364039,0.850128583186764,0.813140077928875,0.856137916373543,0.745498854953045,0.706520712488669,..
Argentina,ARG,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,17.59645109,18.08631275,17.42684502,20.58984504,35.10441866,56.96774563,80.19976545,101.8079595,116.0393921,129.6422074,139.580018,146.9554555,154.059023,159.6394613,143.6158316,143.566834,146.4538276,140.8771235,132.0931513,125.842106,..
Argentina,ARG,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,19.6,19,18.3,17.7,17.1,16.5,16.1,15.7,15.3,14.9,14.4,13.9,13.3,12.7,12.1,11.5,10.9,10.3,9.8,9.3,..
Argentina,ARG,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,100,98.38086837,99.74456551,108.4722844,115.9051697,112.3205884,117.3391958,124.3693383,139.5214596,140.6033379,145.5230271,160.564925,167.1272495,156.4980784,153.2871405,146.3443414,155.244929,150.7457768,152.5529498,151.2264533,..
Argentina,ARG,Net migration,SM.POP.NETM,..,..,-125000,..,..,..,..,-120000,..,..,..,..,30000,..,..,..,..,24000,..,..,..
Argentina,ARG,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,74559997.5585938,157639999.389648,98989997.8637695,117720001.220703,97339996.3378906,93870002.746582,114209999.084473,90230003.3569336,125019996.643066,116029998.779297,130309997.558594,97050003.0517578,177759994.506836,34729999.5422363,48790000.9155273,-18870000.8392334,2619999.88555908,-1169999.95708466,73110000.6103516,18250000,..
Argentina,ARG,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,86343658.5898822,189600000,206630000,273420000,311780000,432090000,540635441.916292,606498926.517186,705144403.358363,628542376.088907,644300740.057192,697379575.129916,577532962.100773,535004409.367289,505346891.730357,494433532.139966,391579047.663514,479937459.808431,506543246.082851,528289413.552357,..
Argentina,ARG,Population density (people per sq. km of land area),EN.POP.DNST,13.4727671018639,13.620706766203,13.7690966094077,13.9174944915208,14.0651560827131,14.211668475421,14.3567148635761,14.5008367772747,14.6454877973026,14.7926100508278,14.904301546759,15.0771515955406,15.2495426957383,15.421160233713,15.5916453818299,15.7606327351655,15.9281350828921,16.0941907925267,16.2585100979651,..,..
Argentina,ARG,Population growth (annual %),SP.POP.GROW,1.10058372499365,1.09207948287894,1.08355137141795,1.07199403993674,1.05538938422725,1.03628116758429,1.01544167038895,0.998858903672293,0.992593129814448,0.999544734071538,0.752213052268923,1.15305928006386,1.13690569378967,1.11910919999772,1.09946109101836,1.07800134449604,1.05718157762752,1.03713389686514,1.01580834908002,0.993397493293046,..
Argentina,ARG,"Population, total",SP.POP.TOTL,36870787,37275652,37681749,38087868,38491972,38892931,39289878,39684295,40080160,40482788,40788453,41261490,41733271,42202935,42669500,43131966,43590368,44044811,44494502,44938712,..
Argentina,ARG,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,6.8,10.7,16.9,7.9,5.7,4.2,3.3,2.6,2.5,2.3,1.4,1.1,1.2,1,0.9,..,1.1,0.9,1.4,1.5,..
Argentina,ARG,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,30.3,25.7,32,35.5,..
Argentina,ARG,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,..
Argentina,ARG,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,..,2.3,..,..,..,..,..,..,..,..,..,..,..,..,..,1.7,..
Argentina,ARG,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,97.3464736938477,96.821662902832,100.515830993652,98.1679382324219,96.579948425293,94.6418304443359,97.1024780273438,99.8678207397461,103.14217376709,103.303871154785,103.567413330078,103.887710571289,103.352249145508,101.645011901855,103.106437683105,102.973739624023,103.893569946289,99.962760925293,..,..,..
Argentina,ARG,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,14.1776102532074,13.7775019608536,14.0561136349095,17.1997019513553,16.7347777696665,16.6216575161027,17.2017551603052,17.9300729987004,18.9717341522181,20.1360210279783,21.2413164267537,20.196408074281,21.182234604867,21.5652829643596,22.3322943705014,22.1490803040164,21.2567013071388,19.3371239744428,17.9484450945235,18.8334388211149,..
Argentina,ARG,"School enrollment, primary (% gross)",SE.PRM.ENRR,115.694129943848,116.25016784668,116.798431396484,114.494667053223,115.806053161621,115.29914855957,117.203300476074,118.051109313965,118.593460083008,117.905982971191,116.975761413574,115.614730834961,114.227172851563,112.011947631836,111.459671020508,111.303413391113,110.739181518555,109.74146270752,..,..,..
Argentina,ARG,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.01586997509003,1.01778995990753,1.01810002326965,1.0220799446106,1.02778995037079,1.03299999237061,1.04022002220154,1.04638004302979,1.05000996589661,1.04753994941711,1.0359799861908,1.04019999504089,1.03461003303528,1.03136003017426,1.03122997283936,1.02838003635406,1.02081000804901,1.01962995529175,..,..,..
Argentina,ARG,"School enrollment, secondary (% gross)",SE.SEC.ENRR,95.9366073608398,96.8454666137695,95.8991012573242,94.9616928100586,94.5071716308594,92.7606735229492,91.8135299682617,91.916130065918,93.2370529174805,96.6197128295898,99.5012588500977,101.535003662109,103.47647857666,105.041412353516,106.03556060791,106.946472167969,108.462333679199,108.733596801758,..,..,..
Argentina,ARG,Statistical Capacity score (Overall average),IQ.SCI.OVRL,..,..,..,..,92.2222222222222,88.8888888888889,88.8888888888889,85.5555555555555,86.6666666666667,87.7777777777778,86.6666666666667,85.5555555555555,85.5555555555555,76.6666666666667,83.3333333333333,95.5555666666667,88.8889,85.5555666666667,81.1111,80,78.8889
Argentina,ARG,Surface area (sq. km),AG.SRF.TOTL.K2,2780400,2780400,2780400,2780400,2780400,2780400,2780400,2780400,2780400,2780400,2780400,2780400,2780400,2780400,2780400,2780400,2780400,2780400,2780400,..,..
Argentina,ARG,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,9.62260350188905,9.32489879390056,9.81895834666325,12.5187797002949,13.1007798994386,13.1031756459852,12.8788866954319,12.4482684483004,13.3178463574032,12.3830415594157,12.8530426903255,12.6636277012315,12.9528415127413,12.4529027558077,12.6109666067191,12.3365069418291,12.0972836411962,10.9396238604823,10.1312463031068,10.6493246735127,..
Argentina,ARG,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.52859334896618,7.40512875012761,7.40512875012761,..,..
Argentina,ARG,Time required to start a business (days),IC.REG.DURS,..,..,..,65.5,29.5,29.5,29.5,29.5,30,25,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,11,11.5,..
Argentina,ARG,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,64.2823867302192,49.5813145440098,16.5973754896215,38.2912710004567,29.6758736713401,19.7246312637172,31.5113305616053,12.1114711135311,11.000620925218,21.1725855859086,18.6426233354966,15.6550627866212,14.0601320892901,17.144794973003,20.1697253607257,24.733642858859,34.9283398192354,51.1716558096869,41.4553212016728,46.5447159422551,..
Argentina,ARG,Urban population growth (annual %),SP.URB.GROW,1.31395367866741,1.30163672949627,1.28597005890588,1.26842480335967,1.24921238963089,1.22639729561781,1.2029781224984,1.18272506350163,1.1739133066177,1.17722724168998,0.926281041121643,1.30814131603172,1.28077370283392,1.25948243003778,1.2396386789085,1.21579706300955,1.19260291906809,1.17019595911431,1.14760215897919,1.12501972603644,..
Argentina,ARG,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,..,91.6191353404964,95.5799428203786,96.4787026978429,97.014567158427,97.101384017415,96.8265950696329,96.3305473215935,95.7641013160594,95.2894923094115,90.1959207389554,92.9318230346487,94.6814229520045,94.1993589666595,100,98.1367605031083,99.6911200842526,100,100,..,..
Australia,AUS,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,17.9326,17.4258,16.919,16.9552,16.9914,17.0276,17.0638,17.1,16.1404,15.1808,14.2212,13.2616,12.302,12.1846,12.0672,11.9498,11.8324,11.715,11.3258,10.9366,..
Australia,AUS,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,3.11906818178381,3.50335996913764,3.94801213916285,2.88853375948861,3.06211449191035,2.88333002663787,2.72673444195779,2.20110013592946,2.33863042368512,2.29172039725587,2.19756826525444,2.27654236627696,2.25474804896169,2.27890649460036,2.21622365548348,2.37264411384703,2.40312299408568,2.70442489124027,2.45834595577098,2.12159698465698,..
Australia,AUS,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,4.21977303522358,..,..,..,..,3.28497967479675,..,..,..,..,3.13387533876016,..,..,..,..,3.24085365853659,..,..,..
Australia,AUS,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,99.3,99.3,99.3,99.3,99.3,99.4,99.3,99.2,99.1,99.1,99.1,99.1,99.2,99.3,99.7,99.7,97,96.7,..,..,..
Australia,AUS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,17.2006098261369,16.7333674341936,17.3704517744283,16.9019589452838,17.0265153472381,17.1697114460549,17.6513983061083,17.8652600395629,18.1608756564953,18.2001819589981,17.7408450531619,17.5388777559057,17.0729046803908,16.0980528948105,15.3911090819668,15.3397835782213,15.5392204599852,..,..,..,..
Australia,AUS,"Contraceptive prevalence, any methods (% of women ages 15-49)",SP.DYN.CONU.ZS,..,..,70.8,..,..,72.3,65.162,..,..,61.96,..,..,67.75,..,..,..,66.93,..,..,..,..
Australia,AUS,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,10193.9121808594,10636.3776850564,10813.1227291694,10434.8743930758,10554.8158232062,10458.4501931865,10490.48454191,10972.8917398068,10749.1105547503,10791.5930978208,10726.9281831902,10627.2938650379,10407.7403070759,10220.8873013463,10071.3989785006,..,..,..,..,..,..
Australia,AUS,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,5644.06495066047,5446.97321382579,5569.64099249926,5568.76494063954,5598.0881783042,5564.08716927844,5709.34466781654,5868.34709712113,5964.66577565273,5862.55194383105,5793.11602573559,5745.23218954465,5575.28709327857,5468.39136879598,5334.68167873774,5483.81640154023,..,..,..,..,..
Australia,AUS,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,19.4346594389549,22.2257207126709,20.77459420115,19.0950858969237,17.2032857977397,18.2651015697588,19.8939212990376,20.2036088949588,20.1616732338809,23.0048129381936,19.810007754315,21.4364170540906,21.4808284059974,19.9561676149363,21.0394549992806,19.984845509759,19.2510570754507,21.2057506620343,21.8219046176483,24.1109654423664,..
Australia,AUS,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.756,1.739,1.756,1.748,1.768,1.807,1.908,1.959,1.984,1.971,1.928,1.926,1.92,1.855,1.826,1.814,1.752,1.741,1.74,1.657,..
Australia,AUS,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,14892978180.1828,10717133150.6924,14656321800.5386,8985246029.5004,42907672820.3756,-25093141435.1896,30551100656.5983,44440090037.7723,45160024270.9395,28683266147.8801,35210733743.0829,65554890649.5348,57550426822.6138,53997299139.8889,63195482811.6136,46892808567.8516,42969505135.1666,47281951027.069,61526702742.3641,40498920289.6179,..
Australia,AUS,Forest area (sq. km),AG.LND.FRST.K2,1318141,1315873,1313605,1311337,1309069,1306801,1304533,1302265,1299997,1297729,1295461,1302557.8,1309654.6,1316751.4,1323848.2,1330945,1340372,1340174,1340051,..,..
Australia,AUS,GDP (current US$),NY.GDP.MKTP.CD,415222633925.768,378376086723.194,394648911678.527,466488060570.763,612490396927.017,693407758231.845,746054207846.661,853099630996.31,1053995523724.26,927805183330.879,1146138465603.81,1396649906339.35,1546151783872.96,1576184467015.49,1467483705131.74,1351693984524.5,1208846993739.99,1329188475752.32,1432881172002.17,1396567014733.23,..
Australia,AUS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.93313694470206,1.93085759225417,4.0014040616517,2.98593432165801,4.05545196750958,3.20426979287869,2.79453702446311,3.84423031556788,3.65795352556486,1.93699392030038,2.067417127684,2.46275631162725,3.91816287094112,2.58489770154893,2.5331146653882,2.19264742646037,2.7706521973025,2.30061062359425,2.94928577160958,2.16095629535999,..
Australia,AUS,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,21120,20110,19990,21120,25480,30310,34090,37300,42330,44050,46630,50320,60210,66020,65150,60500,54140,51560,53190,55100,..
Australia,AUS,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,25560,26610,27940,28900,30410,31360,32950,34910,35930,38890,37770,40280,41520,44760,45650,45340,46220,47310,49760,51680,..
Australia,AUS,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,404481667992.145,390486249106.882,392786365258.733,420106635853.72,512803326666.15,618102879861.315,705507832364.846,776910152645.548,899523264908.102,955475482536.964,1027320248465.02,1124159547094.07,1368690082993.51,1526863400178.01,1529421095384.19,1440831947977.33,1309758706101.23,1268539634472.79,1328936835420.24,1397555434163.32,..
Australia,AUS,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,489576987097.714,516484700853.026,549012712403.385,574907454185.021,612166156687.99,639679592265.961,682063616763.806,727192553562.598,763437639656.731,843532799582.656,832240016077.021,899875053935.933,943990546160.514,1035222299693.94,1071746498596.55,1079868167750.23,1118099707893.5,1163905033398.26,1243165343710.48,1310794459756.96,..
Australia,AUS,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,26.3080439047188,23.4797877078174,24.4931077503172,26.0162804634439,27.171939946971,27.5588673104423,27.6044478789278,27.5714089820199,28.6645947169529,27.3960536287491,26.8511409755989,26.5072122273973,27.7425576441621,27.8957916614323,26.7456350522042,26.2706966202778,25.37197855862,24.0567962137371,24.528660146276,23.1968883790483,..
Australia,AUS,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,..,..,..,..,..,..,..,14.6195027303038,15.4149715886892,16.779809097548,16.6354708619547,18.1131442203837,17.3487245764532,18.0893618109223,19.0952520736956,19.8179269594405,20.7310511455495,17.9618545365503,18.3247962772353,21.5247036043167,..
Australia,AUS,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,91,92,94,94,94,94,94,94,94,94,94,94,94,94,94,95,95,95,95,95,..
Australia,AUS,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,21.5943517368742,22.1394876508015,20.7826816731256,21.2010587295246,19.9174485708545,21.0060810671628,21.7103057916763,21.8478307885289,22.7086594643905,22.7930912712426,20.8396639745591,20.4703160052576,21.7295182659334,21.2522627313421,21.4670353387174,21.5095275701541,21.5265843486597,20.6129696868594,21.4407430648721,21.5994940287195,..
Australia,AUS,Income share held by lowest 20%,SI.DST.FRST.20,..,7.4,..,7.4,7.7,..,..,..,7.2,..,7.3,..,..,..,7.4,..,..,..,..,..,..
Australia,AUS,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,24.6384001427796,23.6843075683695,23.6317256941636,24.0631242508989,23.9493216915842,24.6199197502957,25.6067159760344,25.6531194292619,25.5935337501582,26.9990358252423,25.1514166418821,26.4361276332007,26.2841640112627,25.1279854872757,25.5148167378779,23.644205561858,22.2848726511609,23.4610646679956,24.1589669797031,25.3824487371203,..
Australia,AUS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2.57970207133384,4.62083458265087,2.8603674193469,3.11358068857828,3.3111402801121,3.79708370313703,5.09235392275956,5.01171146741967,4.52553669567095,5.00180354888478,1.16728161720027,6.25276038134632,1.85652680980475,-0.124199304266909,1.47957310768999,-0.549659411148838,-0.533000346373001,3.73475009256552,1.88561599646955,3.39810447050677,..
Australia,AUS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,79.2341463414634,79.6341463414634,79.9365853658537,80.2390243902439,80.490243902439,80.8414634146341,81.0414634146342,81.2926829268293,81.3951219512195,81.5439024390244,81.6951219512195,81.8951219512195,82.0463414634146,82.1487804878049,82.3,82.4,82.4487804878049,82.5,82.7487804878049,82.9,..
Australia,AUS,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,32.6087715209201,33.6371680098033,34.8976003542578,34.1832971683979,31.9921750582726,33.3682450554061,35.2105781640456,35.9505488991738,36.7677083324485,34.4686584797781,36.1451092021202,36.9050252078536,33.477631717594,31.4126303336508,32.5269029107993,29.3102584265306,32.1608112534729,34.6008868110063,34.3701913056649,35.269986674724,..
